season,snapshot_date,player,called_up,age,plateAppearances,avg,obp,slg,homeRuns,bb_rate,k_rate,stolenBases,babip
2022,2022-06-24,Andrew Knapp,1,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-06-24,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-06-24,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-06-24,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-06-24,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-07-01,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-07-01,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-07-01,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-07-01,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-07-01,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-07-01,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-07-01,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-07-01,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-07-01,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-07-01,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-07-01,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-07-01,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-07-01,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-07-01,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-07-01,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-07-01,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-07-01,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-07-01,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-07-01,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-07-01,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
2022,2022-07-01,Kevin Padlo,0,25,161,0.229,0.323,0.371,4,0.11180124223602485,0.2546583850931677,7,0.292
2022,2022-07-01,Zach Green,0,28,378,0.227,0.291,0.46,18,0.07407407407407407,0.29894179894179895,1,0.276
2022,2022-07-01,Josh Morgan,0,26,73,0.22,0.342,0.373,2,0.1643835616438356,0.2054794520547945,0,0.25
2022,2022-07-01,César Izturis Jr.,0,22,46,0.22,0.304,0.244,0,0.10869565217391304,0.2391304347826087,3,0.3
2022,2022-07-01,Marcus Wilson,0,25,355,0.218,0.344,0.464,16,0.14929577464788732,0.35492957746478876,14,0.31
2022,2022-07-01,Evan White,0,26,107,0.204,0.308,0.484,7,0.12149532710280374,0.21495327102803738,0,0.19
2022,2022-07-01,Alex Blandino,0,29,188,0.203,0.399,0.341,3,0.22872340425531915,0.2712765957446808,7,0.287
2022,2022-07-01,Justin Upton,0,34,53,0.2,0.288,0.378,2,0.11320754716981132,0.33962264150943394,0,0.269
2022,2022-07-01,Andrew Knapp,0,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-07-01,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-07-01,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-07-01,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-07-01,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-07-08,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-07-08,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-07-08,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-07-08,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-07-08,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-07-08,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-07-08,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-07-08,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-07-08,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-07-08,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-07-08,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-07-08,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-07-08,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-07-08,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-07-08,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-07-08,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-07-08,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-07-08,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-07-08,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-07-08,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
2022,2022-07-08,Kevin Padlo,1,25,161,0.229,0.323,0.371,4,0.11180124223602485,0.2546583850931677,7,0.292
2022,2022-07-08,Zach Green,0,28,378,0.227,0.291,0.46,18,0.07407407407407407,0.29894179894179895,1,0.276
2022,2022-07-08,Josh Morgan,0,26,73,0.22,0.342,0.373,2,0.1643835616438356,0.2054794520547945,0,0.25
2022,2022-07-08,César Izturis Jr.,0,22,46,0.22,0.304,0.244,0,0.10869565217391304,0.2391304347826087,3,0.3
2022,2022-07-08,Marcus Wilson,0,25,355,0.218,0.344,0.464,16,0.14929577464788732,0.35492957746478876,14,0.31
2022,2022-07-08,Evan White,0,26,107,0.204,0.308,0.484,7,0.12149532710280374,0.21495327102803738,0,0.19
2022,2022-07-08,Alex Blandino,0,29,188,0.203,0.399,0.341,3,0.22872340425531915,0.2712765957446808,7,0.287
2022,2022-07-08,Justin Upton,0,34,53,0.2,0.288,0.378,2,0.11320754716981132,0.33962264150943394,0,0.269
2022,2022-07-08,Andrew Knapp,0,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-07-08,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-07-08,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-07-08,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-07-08,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-07-15,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-07-15,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-07-15,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-07-15,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-07-15,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-07-15,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-07-15,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-07-15,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-07-15,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-07-15,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-07-15,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-07-15,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-07-15,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-07-15,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-07-15,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-07-15,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-07-15,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-07-15,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-07-15,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-07-15,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
2022,2022-07-15,Kevin Padlo,0,25,161,0.229,0.323,0.371,4,0.11180124223602485,0.2546583850931677,7,0.292
2022,2022-07-15,Zach Green,0,28,378,0.227,0.291,0.46,18,0.07407407407407407,0.29894179894179895,1,0.276
2022,2022-07-15,Josh Morgan,0,26,73,0.22,0.342,0.373,2,0.1643835616438356,0.2054794520547945,0,0.25
2022,2022-07-15,César Izturis Jr.,0,22,46,0.22,0.304,0.244,0,0.10869565217391304,0.2391304347826087,3,0.3
2022,2022-07-15,Marcus Wilson,0,25,355,0.218,0.344,0.464,16,0.14929577464788732,0.35492957746478876,14,0.31
2022,2022-07-15,Evan White,0,26,107,0.204,0.308,0.484,7,0.12149532710280374,0.21495327102803738,0,0.19
2022,2022-07-15,Alex Blandino,0,29,188,0.203,0.399,0.341,3,0.22872340425531915,0.2712765957446808,7,0.287
2022,2022-07-15,Justin Upton,0,34,53,0.2,0.288,0.378,2,0.11320754716981132,0.33962264150943394,0,0.269
2022,2022-07-15,Andrew Knapp,0,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-07-15,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-07-15,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-07-15,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-07-15,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-07-22,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-07-22,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-07-22,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-07-22,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-07-22,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-07-22,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-07-22,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-07-22,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-07-22,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-07-22,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-07-22,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-07-22,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-07-22,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-07-22,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-07-22,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-07-22,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-07-22,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-07-22,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-07-22,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-07-22,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
2022,2022-07-22,Kevin Padlo,0,25,161,0.229,0.323,0.371,4,0.11180124223602485,0.2546583850931677,7,0.292
2022,2022-07-22,Zach Green,0,28,378,0.227,0.291,0.46,18,0.07407407407407407,0.29894179894179895,1,0.276
2022,2022-07-22,Josh Morgan,0,26,73,0.22,0.342,0.373,2,0.1643835616438356,0.2054794520547945,0,0.25
2022,2022-07-22,César Izturis Jr.,0,22,46,0.22,0.304,0.244,0,0.10869565217391304,0.2391304347826087,3,0.3
2022,2022-07-22,Marcus Wilson,0,25,355,0.218,0.344,0.464,16,0.14929577464788732,0.35492957746478876,14,0.31
2022,2022-07-22,Evan White,0,26,107,0.204,0.308,0.484,7,0.12149532710280374,0.21495327102803738,0,0.19
2022,2022-07-22,Alex Blandino,0,29,188,0.203,0.399,0.341,3,0.22872340425531915,0.2712765957446808,7,0.287
2022,2022-07-22,Justin Upton,0,34,53,0.2,0.288,0.378,2,0.11320754716981132,0.33962264150943394,0,0.269
2022,2022-07-22,Andrew Knapp,0,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-07-22,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-07-22,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-07-22,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-07-22,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-07-29,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-07-29,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-07-29,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-07-29,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-07-29,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-07-29,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-07-29,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-07-29,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-07-29,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-07-29,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-07-29,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-07-29,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-07-29,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-07-29,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-07-29,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-07-29,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-07-29,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-07-29,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-07-29,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-07-29,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
2022,2022-07-29,Kevin Padlo,0,25,161,0.229,0.323,0.371,4,0.11180124223602485,0.2546583850931677,7,0.292
2022,2022-07-29,Zach Green,0,28,378,0.227,0.291,0.46,18,0.07407407407407407,0.29894179894179895,1,0.276
2022,2022-07-29,Josh Morgan,0,26,73,0.22,0.342,0.373,2,0.1643835616438356,0.2054794520547945,0,0.25
2022,2022-07-29,César Izturis Jr.,0,22,46,0.22,0.304,0.244,0,0.10869565217391304,0.2391304347826087,3,0.3
2022,2022-07-29,Marcus Wilson,0,25,355,0.218,0.344,0.464,16,0.14929577464788732,0.35492957746478876,14,0.31
2022,2022-07-29,Evan White,0,26,107,0.204,0.308,0.484,7,0.12149532710280374,0.21495327102803738,0,0.19
2022,2022-07-29,Alex Blandino,0,29,188,0.203,0.399,0.341,3,0.22872340425531915,0.2712765957446808,7,0.287
2022,2022-07-29,Justin Upton,0,34,53,0.2,0.288,0.378,2,0.11320754716981132,0.33962264150943394,0,0.269
2022,2022-07-29,Andrew Knapp,0,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-07-29,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-07-29,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-07-29,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-07-29,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-08-05,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-08-05,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-08-05,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-08-05,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-08-05,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-08-05,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-08-05,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-08-05,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-08-05,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-08-05,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-08-05,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-08-05,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-08-05,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-08-05,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-08-05,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-08-05,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-08-05,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-08-05,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-08-05,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-08-05,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
2022,2022-08-05,Kevin Padlo,0,25,161,0.229,0.323,0.371,4,0.11180124223602485,0.2546583850931677,7,0.292
2022,2022-08-05,Zach Green,0,28,378,0.227,0.291,0.46,18,0.07407407407407407,0.29894179894179895,1,0.276
2022,2022-08-05,Josh Morgan,0,26,73,0.22,0.342,0.373,2,0.1643835616438356,0.2054794520547945,0,0.25
2022,2022-08-05,César Izturis Jr.,0,22,46,0.22,0.304,0.244,0,0.10869565217391304,0.2391304347826087,3,0.3
2022,2022-08-05,Marcus Wilson,0,25,355,0.218,0.344,0.464,16,0.14929577464788732,0.35492957746478876,14,0.31
2022,2022-08-05,Evan White,0,26,107,0.204,0.308,0.484,7,0.12149532710280374,0.21495327102803738,0,0.19
2022,2022-08-05,Alex Blandino,0,29,188,0.203,0.399,0.341,3,0.22872340425531915,0.2712765957446808,7,0.287
2022,2022-08-05,Justin Upton,0,34,53,0.2,0.288,0.378,2,0.11320754716981132,0.33962264150943394,0,0.269
2022,2022-08-05,Andrew Knapp,0,30,88,0.198,0.25,0.432,4,0.045454545454545456,0.25,0,0.214
2022,2022-08-05,Scott Heineman,0,29,112,0.19,0.277,0.31,2,0.09821428571428571,0.35714285714285715,5,0.293
2022,2022-08-05,Billy Hamilton,0,31,95,0.186,0.263,0.209,0,0.09473684210526316,0.2631578947368421,4,0.262
2022,2022-08-05,Miguel Perez,0,21,34,0.172,0.294,0.379,2,0.14705882352941177,0.5588235294117647,0,0.375
2022,2022-08-05,Trey Amburgey,0,27,69,0.172,0.232,0.281,2,0.057971014492753624,0.2898550724637681,1,0.214
2022,2022-08-12,Taylor Trammell,0,24,98,0.333,0.408,0.575,5,0.11224489795918367,0.17346938775510204,8,0.369
2022,2022-08-12,Mike Ford,0,29,47,0.317,0.404,0.488,2,0.10638297872340426,0.0851063829787234,0,0.314
2022,2022-08-12,Jarred Kelenic,0,22,394,0.295,0.365,0.557,18,0.08883248730964467,0.20812182741116753,9,0.339
2022,2022-08-12,Donovan Walton,0,28,57,0.294,0.368,0.51,1,0.10526315789473684,0.10526315789473684,2,0.318
2022,2022-08-12,Cal Raleigh,0,25,30,0.286,0.333,0.464,1,0.06666666666666667,0.23333333333333334,0,0.35
2022,2022-08-12,Sam Haggerty,0,28,179,0.283,0.369,0.5,6,0.1005586592178771,0.18994413407821228,15,0.325
2022,2022-08-12,Jonathan Villar,0,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,0.333
2022,2022-08-12,Luis Torrens,0,26,68,0.279,0.324,0.508,3,0.07352941176470588,0.2647058823529412,0,0.333
2022,2022-08-12,Steven Souza Jr.,0,33,96,0.267,0.417,0.533,5,0.19791666666666666,0.2604166666666667,3,0.326
2022,2022-08-12,Erick Mejia,0,27,521,0.261,0.33,0.433,15,0.09404990403071017,0.19769673704414586,19,0.303
2022,2022-08-12,Mason McCoy,0,27,503,0.256,0.332,0.473,21,0.09940357852882704,0.2584493041749503,22,0.311
2022,2022-08-12,Forrest Wall,0,26,467,0.255,0.333,0.354,6,0.08993576017130621,0.2676659528907923,52,0.349
2022,2022-08-12,Brian O'Keefe,0,28,352,0.253,0.33,0.449,13,0.09090909090909091,0.22727272727272727,1,0.3
2022,2022-08-12,Cade Marlowe,0,25,60,0.25,0.35,0.519,3,0.11666666666666667,0.38333333333333336,6,0.385
2022,2022-08-12,Kyle Lewis,0,26,174,0.245,0.362,0.517,12,0.14942528735632185,0.25862068965517243,0,0.267
2022,2022-08-12,Abraham Toro,0,25,69,0.241,0.353,0.431,2,0.14492753623188406,0.17391304347826086,3,0.273
2022,2022-08-12,Mitch Haniger,0,31,33,0.238,0.515,0.524,2,0.30303030303030304,0.09090909090909091,0,0.188
2022,2022-08-12,Derek Hill,0,26,123,0.236,0.32,0.462,5,0.10569105691056911,0.2926829268292683,6,0.299
2022,2022-08-12,Drew Ellis,0,26,289,0.231,0.346,0.488,15,0.14186851211072665,0.27335640138408307,4,0.272
2022,2022-08-12,Joseph Odom,0,30,238,0.231,0.328,0.447,10,0.11764705882352941,0.39915966386554624,2,0.369
