id,date,effectiveDate,resolutionDate,typeCode,typeDesc,description,person.id,person.fullName,person.link,toTeam.id,toTeam.name,toTeam.link,fromTeam.id,fromTeam.name,fromTeam.link
640259,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed 2B Hogan Windish.,702112.0,Hogan Windish,/api/v1/people/702112,136,Seattle Mariners,/api/v1/teams/136,,,
640395,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed LHP Brandon Schaeffer.,801755.0,Brandon Schaeffer,/api/v1/people/801755,136,Seattle Mariners,/api/v1/teams/136,,,
640396,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed 2B Nick Zona.,681430.0,Nick Zona,/api/v1/people/681430,136,Seattle Mariners,/api/v1/teams/136,,,
640391,2022-07-26,2022-07-26,2022-07-26,SC,Status Change,3B Blake Rambusch roster status changed by Seattle Mariners.,800683.0,Blake Rambusch,/api/v1/people/800683,136,Seattle Mariners,/api/v1/teams/136,,,
640390,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed 3B Blake Rambusch.,800683.0,Blake Rambusch,/api/v1/people/800683,136,Seattle Mariners,/api/v1/teams/136,,,
722870,2022-07-26,2022-07-26,2022-07-26,SC,Status Change,1B Hogan Windish roster status changed by Seattle Mariners.,702112.0,Hogan Windish,/api/v1/people/702112,136,Seattle Mariners,/api/v1/teams/136,,,
640173,2022-07-26,2022-07-26,2022-07-26,CU,Recalled,"Seattle Mariners recalled RHP George Kirby,  and  from Tacoma Rainiers.",,,,136,Seattle Mariners,/api/v1/teams/136,,,
640383,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed OF Bill Knight.,681098.0,Bill Knight,/api/v1/people/681098,136,Seattle Mariners,/api/v1/teams/136,,,
640389,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Tyler Cleveland.,804663.0,Tyler Cleveland,/api/v1/people/804663,136,Seattle Mariners,/api/v1/teams/136,,,
640370,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed 3B Tyler Locklear.,682988.0,Tyler Locklear,/api/v1/people/682988,136,Seattle Mariners,/api/v1/teams/136,,,
640388,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Darren Bowen.,804539.0,Darren Bowen,/api/v1/people/804539,136,Seattle Mariners,/api/v1/teams/136,,,
640387,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Troy Taylor.,700187.0,Troy Taylor,/api/v1/people/700187,136,Seattle Mariners,/api/v1/teams/136,,,
640380,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed C Tatem Levins.,694420.0,Tatem Levins,/api/v1/people/694420,136,Seattle Mariners,/api/v1/teams/136,,,
640372,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Walter Ford.,703609.0,Walter Ford,/api/v1/people/703609,136,Seattle Mariners,/api/v1/teams/136,,,
640397,2022-07-26,2022-07-26,2022-07-26,SFA,Signed as Free Agent,Seattle Mariners signed free agent C Connor Charping to a minor league contract.,806464.0,Connor Charping,/api/v1/people/806464,136,Seattle Mariners,/api/v1/teams/136,,,
640392,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Stefan Raeth.,806288.0,Stefan Raeth,/api/v1/people/806288,136,Seattle Mariners,/api/v1/teams/136,,,
640367,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed SS Cole Young.,702284.0,Cole Young,/api/v1/people/702284,136,Seattle Mariners,/api/v1/teams/136,,,
640386,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Marcelo Perez.,681041.0,Marcelo Perez,/api/v1/people/681041,136,Seattle Mariners,/api/v1/teams/136,,,
640256,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed OF Curtis Washington Jr..,690944.0,Curtis Washington Jr.,/api/v1/people/690944,136,Seattle Mariners,/api/v1/teams/136,,,
640382,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed RHP Tyler Gough.,702640.0,Tyler Gough,/api/v1/people/702640,136,Seattle Mariners,/api/v1/teams/136,,,
640375,2022-07-26,2022-07-26,2022-07-26,SGN,Signed,Seattle Mariners signed LHP Reid VanScoter.,804577.0,Reid VanScoter,/api/v1/people/804577,136,Seattle Mariners,/api/v1/teams/136,,,
640175,2022-07-26,2022-07-26,,OPT,Optioned,Seattle Mariners optioned RHP Matt Brash to Tacoma Rainiers.,666374.0,Matt Brash,/api/v1/people/666374,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
640837,2022-07-28,2022-07-28,2022-07-28,CU,Recalled,"Seattle Mariners recalled RHP Matt Brash,  and  from Tacoma Rainiers.",,,,136,Seattle Mariners,/api/v1/teams/136,,,
640838,2022-07-28,2022-07-26,2022-07-26,SC,Status Change,"Seattle Mariners placed RHP Diego Castillo on the 15-day injured list retroactive to July 26, 2022. Right shoulder inflammation.",650895.0,Diego Castillo,/api/v1/people/650895,136,Seattle Mariners,/api/v1/teams/136,,,
641153,2022-07-29,2022-07-29,,CLW,Claimed Off Waivers,Seattle Mariners claimed RHP Phillips Valdez off waivers from Boston Red Sox.,570488.0,Phillips Valdez,/api/v1/people/570488,136,Seattle Mariners,/api/v1/teams/136,111.0,Boston Red Sox,/api/v1/teams/111
641408,2022-07-30,2022-07-30,2022-07-30,SC,Status Change,Seattle Mariners placed LHP Tommy Milone on the 15-day injured list. Cervical muscle strain.,543548.0,Tommy Milone,/api/v1/people/543548,136,Seattle Mariners,/api/v1/teams/136,,,
641409,2022-07-30,2022-07-30,2022-07-30,DES,Designated for Assignment,Seattle Mariners designated CF Marcus Wilson for assignment.,657129.0,Marcus Wilson,/api/v1/people/657129,136,Seattle Mariners,/api/v1/teams/136,,,
641258,2022-07-30,2022-07-30,,TR,Trade,"Cincinnati Reds traded RHP Luis Castillo to Seattle Mariners for SS Noelvi Marte, SS Edwin Arroyo, RHP Levi Stoudt and RHP Andrew Moore.",622491.0,Luis Castillo,/api/v1/people/622491,136,Seattle Mariners,/api/v1/teams/136,113.0,Cincinnati Reds,/api/v1/teams/113
641407,2022-07-30,2022-07-30,,SE,Selected,Seattle Mariners selected the contract of LHP Brennan Bernardino from Tacoma Rainiers.,657514.0,Brennan Bernardino,/api/v1/people/657514,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
646172,2022-07-31,2022-07-31,2022-07-31,ASG,Assigned,Seattle Mariners sent LF Taylor Trammell on a rehab assignment to Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
641613,2022-07-31,2022-07-31,2022-07-31,ASG,Assigned,Seattle Mariners sent LF Taylor Trammell on a rehab assignment to Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
641592,2022-07-31,2022-07-31,2022-07-31,SC,Status Change,Seattle Mariners placed OF Julio Rodriguez on the 10-day injured list. Right wrist contusion.,677594.0,Julio Rodríguez,/api/v1/people/677594,136,Seattle Mariners,/api/v1/teams/136,,,
641593,2022-07-31,2022-07-31,2022-07-31,SC,Status Change,Seattle Mariners placed 1B Dylan Moore on the 10-day injured list. Back spasms.,664238.0,Dylan Moore,/api/v1/people/664238,136,Seattle Mariners,/api/v1/teams/136,,,
641594,2022-07-31,2022-07-31,2022-07-31,DES,Designated for Assignment,Seattle Mariners designated LHP Anthony Misiewicz for assignment.,664948.0,Anthony Misiewicz,/api/v1/people/664948,136,Seattle Mariners,/api/v1/teams/136,,,
641591,2022-07-31,2022-07-31,,SE,Selected,Seattle Mariners selected the contract of OF Jack Larsen from Arkansas Travelers.,677223.0,Jack Larsen,/api/v1/people/677223,136,Seattle Mariners,/api/v1/teams/136,574.0,Arkansas Travelers,/api/v1/teams/574
641891,2022-08-01,2022-08-01,2022-08-01,DES,Designated for Assignment,Seattle Mariners designated LHP Danny Young for assignment.,664849.0,Danny Young,/api/v1/people/664849,136,Seattle Mariners,/api/v1/teams/136,,,
641991,2022-08-01,2022-08-01,2022-08-01,SFA,Signed as Free Agent,Seattle Mariners signed free agent SS Jonathan Villar to a minor league contract.,542340.0,Jonathan Villar,/api/v1/people/542340,136,Seattle Mariners,/api/v1/teams/136,,,
641865,2022-08-01,2022-08-01,2022-08-01,SC,Status Change,Seattle Mariners activated RHP Luis Castillo.,622491.0,Luis Castillo,/api/v1/people/622491,136,Seattle Mariners,/api/v1/teams/136,,,
641890,2022-08-01,2022-08-01,,CLW,Claimed Off Waivers,Seattle Mariners claimed CF Travis Jankowski off waivers from New York Mets.,608671.0,Travis Jankowski,/api/v1/people/608671,136,Seattle Mariners,/api/v1/teams/136,121.0,New York Mets,/api/v1/teams/121
641866,2022-08-01,2022-08-01,,OPT,Optioned,Seattle Mariners optioned LHP Brennan Bernardino to Tacoma Rainiers.,657514.0,Brennan Bernardino,/api/v1/people/657514,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
641847,2022-08-01,2022-08-01,,TR,Trade,Seattle Mariners traded LHP Anthony Misiewicz to Kansas City Royals for cash.,,,,136,Seattle Mariners,/api/v1/teams/136,118.0,Kansas City Royals,/api/v1/teams/118
641892,2022-08-01,2022-08-01,,OUT,Outrighted,Seattle Mariners sent CF Marcus Wilson outright to Tacoma Rainiers.,657129.0,Marcus Wilson,/api/v1/people/657129,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
642656,2022-08-02,2022-08-02,2022-08-02,SC,Status Change,Seattle Mariners reassigned LHP Matthew Boyd to the minor leagues.,571510.0,Matthew Boyd,/api/v1/people/571510,136,Seattle Mariners,/api/v1/teams/136,,,
642658,2022-08-02,2022-08-02,2022-08-02,SC,Status Change,Seattle Mariners reassigned C Curt Casali to the minor leagues.,592200.0,Curt Casali,/api/v1/people/592200,136,Seattle Mariners,/api/v1/teams/136,,,
642219,2022-08-02,2022-08-02,2022-08-02,ASG,Assigned,Seattle Mariners sent RHP Ken Giles on a rehab assignment to Everett AquaSox.,571704.0,Ken Giles,/api/v1/people/571704,403,Everett AquaSox,/api/v1/teams/403,136.0,Seattle Mariners,/api/v1/teams/136
642657,2022-08-02,2022-08-02,2022-08-02,SC,Status Change,Seattle Mariners reassigned 3B Jake Lamb to the minor leagues.,571875.0,Jake Lamb,/api/v1/people/571875,136,Seattle Mariners,/api/v1/teams/136,,,
642226,2022-08-02,2022-08-02,2022-08-02,SC,Status Change,Seattle Mariners activated CF Travis Jankowski.,608671.0,Travis Jankowski,/api/v1/people/608671,136,Seattle Mariners,/api/v1/teams/136,,,
643664,2022-08-02,2022-08-02,2022-08-02,SC,Status Change,Seattle Mariners placed C Curt Casali on the 10-day injured list.,592200.0,Curt Casali,/api/v1/people/592200,136,Seattle Mariners,/api/v1/teams/136,,,
642700,2022-08-02,2022-08-02,2022-08-02,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Felipe Bello to a minor league contract.,806593.0,Felipe Bello,/api/v1/people/806593,136,Seattle Mariners,/api/v1/teams/136,,,
642466,2022-08-02,2022-08-02,2022-08-02,DES,Designated for Assignment,Seattle Mariners designated OF Jack Larsen for assignment.,677223.0,Jack Larsen,/api/v1/people/677223,136,Seattle Mariners,/api/v1/teams/136,,,
642497,2022-08-02,2022-08-02,,TR,Trade,San Francisco Giants traded LHP Matthew Boyd and C Curt Casali to Seattle Mariners for RHP Michael Stryffeler and C Andy Thomas.,571510.0,Matthew Boyd,/api/v1/people/571510,136,Seattle Mariners,/api/v1/teams/136,137.0,San Francisco Giants,/api/v1/teams/137
642308,2022-08-02,2022-08-02,,OPT,Optioned,Seattle Mariners optioned OF Jack Larsen to Arkansas Travelers.,677223.0,Jack Larsen,/api/v1/people/677223,574,Arkansas Travelers,/api/v1/teams/574,136.0,Seattle Mariners,/api/v1/teams/136
642459,2022-08-02,2022-08-02,,TR,Trade,Los Angeles Dodgers traded 3B Jake Lamb to Seattle Mariners for Player To Be Named Later.,571875.0,Jake Lamb,/api/v1/people/571875,136,Seattle Mariners,/api/v1/teams/136,119.0,Los Angeles Dodgers,/api/v1/teams/119
643342,2022-08-04,2022-08-04,2022-08-04,REL,Released,Seattle Mariners released LHP Tommy Milone.,543548.0,Tommy Milone,/api/v1/people/543548,136,Seattle Mariners,/api/v1/teams/136,,,
643301,2022-08-04,2022-08-04,,OUT,Outrighted,Seattle Mariners sent OF Jack Larsen outright to Arkansas Travelers.,677223.0,Jack Larsen,/api/v1/people/677223,574,Arkansas Travelers,/api/v1/teams/574,136.0,Seattle Mariners,/api/v1/teams/136
645353,2022-08-05,2022-08-05,2022-08-05,SFA,Signed as Free Agent,Seattle Mariners signed free agent LHP Drake Batcho to a minor league contract.,686908.0,Drake Batcho,/api/v1/people/686908,136,Seattle Mariners,/api/v1/teams/136,,,
643645,2022-08-05,2022-08-05,2022-08-05,SC,Status Change,Seattle Mariners activated 3B Jake Lamb.,571875.0,Jake Lamb,/api/v1/people/571875,136,Seattle Mariners,/api/v1/teams/136,,,
643614,2022-08-05,2022-08-05,2022-08-05,DES,Designated for Assignment,Seattle Mariners designated 3B Kevin Padlo for assignment.,656821.0,Kevin Padlo,/api/v1/people/656821,136,Seattle Mariners,/api/v1/teams/136,,,
644032,2022-08-05,2022-08-05,2022-08-05,SC,Status Change,Seattle Mariners activated RF Mitch Haniger.,571745.0,Mitch Haniger,/api/v1/people/571745,136,Seattle Mariners,/api/v1/teams/136,,,
643746,2022-08-05,2022-08-05,2022-08-05,ASG,Assigned,Seattle Mariners sent C Curt Casali on a rehab assignment to Tacoma Rainiers.,592200.0,Curt Casali,/api/v1/people/592200,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
643644,2022-08-05,2022-08-05,2022-08-05,DES,Designated for Assignment,Seattle Mariners designated CF Travis Jankowski for assignment.,608671.0,Travis Jankowski,/api/v1/people/608671,136,Seattle Mariners,/api/v1/teams/136,,,
643665,2022-08-05,2022-08-05,2022-08-05,ASG,Assigned,Seattle Mariners sent C Curt Casali on a rehab assignment to Tacoma Rainiers.,592200.0,Curt Casali,/api/v1/people/592200,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
645769,2022-08-05,2022-08-05,2022-08-05,ASG,Assigned,Seattle Mariners sent C Curt Casali on a rehab assignment to Tacoma Rainiers.,592200.0,Curt Casali,/api/v1/people/592200,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
643612,2022-08-05,2022-08-05,,CLW,Claimed Off Waivers,Seattle Mariners claimed CF Derek Hill off waivers from Detroit Tigers.,656537.0,Derek Hill,/api/v1/people/656537,136,Seattle Mariners,/api/v1/teams/136,116.0,Detroit Tigers,/api/v1/teams/116
644033,2022-08-06,2022-08-06,2022-08-06,SC,Status Change,Seattle Mariners activated RF Mitch Haniger.,571745.0,Mitch Haniger,/api/v1/people/571745,136,Seattle Mariners,/api/v1/teams/136,,,
644027,2022-08-06,2022-08-06,,OPT,Optioned,Seattle Mariners optioned 3B Abraham Toro to Tacoma Rainiers.,647351.0,Abraham Toro,/api/v1/people/647351,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
643897,2022-08-06,2022-08-06,,CLW,Claimed Off Waivers,Atlanta Braves claimed LHP Danny Young off waivers from Seattle Mariners.,664849.0,Danny Young,/api/v1/people/664849,144,Atlanta Braves,/api/v1/teams/144,136.0,Seattle Mariners,/api/v1/teams/136
643872,2022-08-06,2022-08-06,,CU,Recalled,Seattle Mariners recalled LHP Brennan Bernardino from Tacoma Rainiers.,657514.0,Brennan Bernardino,/api/v1/people/657514,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
644209,2022-08-07,2022-08-07,2022-08-07,ASG,Assigned,Seattle Mariners sent RHP Diego Castillo on a rehab assignment to Everett AquaSox.,650895.0,Diego Castillo,/api/v1/people/650895,403,Everett AquaSox,/api/v1/teams/403,136.0,Seattle Mariners,/api/v1/teams/136
644158,2022-08-07,2022-08-07,,RTN,Returned,LHP Brennan Bernardino returned to Tacoma Rainiers from Seattle Mariners.,657514.0,Brennan Bernardino,/api/v1/people/657514,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
644164,2022-08-07,2022-08-07,,CLW,Claimed Off Waivers,Pittsburgh Pirates claimed 3B Kevin Padlo off waivers from Seattle Mariners.,656821.0,Kevin Padlo,/api/v1/people/656821,134,Pittsburgh Pirates,/api/v1/teams/134,136.0,Seattle Mariners,/api/v1/teams/136
645076,2022-08-09,2022-08-09,2022-08-09,ASG,Assigned,Seattle Mariners sent 1B Evan White on a rehab assignment to Tacoma Rainiers.,657108.0,Evan White,/api/v1/people/657108,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
639214,2022-08-09,2022-07-22,2022-07-22,SC,Status Change,Seattle Mariners activated CF Kyle Lewis from the 7-day injured list.,641786.0,Kyle Lewis,/api/v1/people/641786,136,Seattle Mariners,/api/v1/teams/136,,,
645053,2022-08-09,2022-08-09,2022-08-09,SC,Status Change,Seattle Mariners placed LHP Ryan Borucki on the 15-day injured list. Left flexor strain.,621366.0,Ryan Borucki,/api/v1/people/621366,136,Seattle Mariners,/api/v1/teams/136,,,
645077,2022-08-09,2022-08-09,2022-08-09,SFA,Signed as Free Agent,Seattle Mariners signed free agent LHP Anthony Banda to a minor league contract.,607455.0,Anthony Banda,/api/v1/people/607455,136,Seattle Mariners,/api/v1/teams/136,,,
645074,2022-08-09,2022-08-09,2022-08-09,ASG,Assigned,Seattle Mariners sent RHP Ken Giles on a rehab assignment to Tacoma Rainiers.,571704.0,Ken Giles,/api/v1/people/571704,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
645075,2022-08-09,2022-08-09,2022-08-09,ASG,Assigned,Seattle Mariners sent 1B Evan White on a rehab assignment to Tacoma Rainiers.,657108.0,Evan White,/api/v1/people/657108,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
645049,2022-08-09,2022-08-09,,CU,Recalled,Seattle Mariners recalled LHP Brennan Bernardino from Tacoma Rainiers.,657514.0,Brennan Bernardino,/api/v1/people/657514,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
645399,2022-08-10,2022-08-10,2022-08-10,SC,Status Change,Seattle Mariners activated RHP Diego Castillo from the 15-day injured list.,,,,136,Seattle Mariners,/api/v1/teams/136,,,
641589,2022-08-10,2022-08-10,2022-08-10,CU,Recalled,Seattle Mariners recalled OF Jarred Kelenic and  from Tacoma Rainiers.,,,,136,Seattle Mariners,/api/v1/teams/136,,,
645398,2022-08-10,2022-08-10,2022-08-10,SC,Status Change,Seattle Mariners activated 1B Dylan Moore from the 10-day injured list.,664238.0,Dylan Moore,/api/v1/people/664238,136,Seattle Mariners,/api/v1/teams/136,,,
645473,2022-08-10,2022-08-10,2022-08-10,REL,Released,Seattle Mariners released CF Travis Jankowski.,608671.0,Travis Jankowski,/api/v1/people/608671,136,Seattle Mariners,/api/v1/teams/136,,,
645396,2022-08-10,2022-08-10,,OPT,Optioned,Seattle Mariners optioned CF Kyle Lewis to Tacoma Rainiers.,641786.0,Kyle Lewis,/api/v1/people/641786,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
645397,2022-08-10,2022-08-10,,OPT,Optioned,Seattle Mariners optioned LHP Brennan Bernardino to Tacoma Rainiers.,657514.0,Brennan Bernardino,/api/v1/people/657514,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
645770,2022-08-11,2022-08-11,2022-08-11,SC,Status Change,Seattle Mariners activated C Curt Casali from the 10-day injured list.,592200.0,Curt Casali,/api/v1/people/592200,136,Seattle Mariners,/api/v1/teams/136,,,
645767,2022-08-11,2022-08-11,2022-08-11,DES,Designated for Assignment,Seattle Mariners designated C Luis Torrens for assignment.,620443.0,Luis Torrens,/api/v1/people/620443,136,Seattle Mariners,/api/v1/teams/136,,,
645768,2022-08-11,2022-08-11,2022-08-11,SC,Status Change,Seattle Mariners activated OF Julio Rodriguez from the 10-day injured list.,677594.0,Julio Rodríguez,/api/v1/people/677594,136,Seattle Mariners,/api/v1/teams/136,,,
645765,2022-08-11,2022-08-11,,OPT,Optioned,Seattle Mariners optioned OF Jarred Kelenic to Tacoma Rainiers.,672284.0,Jarred Kelenic,/api/v1/people/672284,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
650035,2022-08-12,2022-08-12,2022-08-12,SC,Status Change,Seattle Mariners reassigned LF Taylor Trammell to the minor leagues.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,,,
645996,2022-08-12,2022-08-12,2022-08-12,DES,Designated for Assignment,Seattle Mariners designated RHP Ken Giles for assignment.,571704.0,Ken Giles,/api/v1/people/571704,136,Seattle Mariners,/api/v1/teams/136,,,
650036,2022-08-12,2022-08-12,2022-08-12,SC,Status Change,Seattle Mariners reassigned LF Taylor Trammell to the minor leagues.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,,,
646173,2022-08-13,2022-08-13,2022-08-13,SC,Status Change,Seattle Mariners activated LF Taylor Trammell from the 10-day injured list.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,,,
650005,2022-08-13,2022-08-13,2022-08-13,ASG,Assigned,Seattle Mariners sent LHP Matthew Boyd on a rehab assignment to Tacoma Rainiers.,571510.0,Matthew Boyd,/api/v1/people/571510,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
646197,2022-08-13,2022-08-13,2022-08-13,ASG,Assigned,Seattle Mariners sent LHP Matthew Boyd on a rehab assignment to Tacoma Rainiers.,571510.0,Matthew Boyd,/api/v1/people/571510,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
650037,2022-08-13,2022-08-13,2022-08-13,SC,Status Change,Seattle Mariners reassigned LF Taylor Trammell to the minor leagues.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,,,
646174,2022-08-13,2022-08-13,,OPT,Optioned,Seattle Mariners optioned LF Taylor Trammell to Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
646357,2022-08-14,2022-08-14,2022-08-14,REL,Released,Seattle Mariners released RHP Ken Giles.,571704.0,Ken Giles,/api/v1/people/571704,136,Seattle Mariners,/api/v1/teams/136,,,
646359,2022-08-14,2022-08-14,,OUT,Outrighted,Seattle Mariners sent C Luis Torrens outright to Tacoma Rainiers.,620443.0,Luis Torrens,/api/v1/people/620443,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
647642,2022-08-19,2022-08-19,2022-08-19,SFA,Signed as Free Agent,Seattle Mariners signed free agent LHP Tommy Milone to a minor league contract.,543548.0,Tommy Milone,/api/v1/people/543548,136,Seattle Mariners,/api/v1/teams/136,,,
649361,2022-08-29,2022-08-29,2022-08-29,SC,Status Change,Seattle Mariners activated 1B Evan White from the 60-day injured list.,657108.0,Evan White,/api/v1/people/657108,136,Seattle Mariners,/api/v1/teams/136,,,
649362,2022-08-29,2022-08-29,,OPT,Optioned,Seattle Mariners optioned 1B Evan White to Tacoma Rainiers.,657108.0,Evan White,/api/v1/people/657108,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
649620,2022-08-30,2022-08-29,2022-08-29,SC,Status Change,"Seattle Mariners placed 1B Dylan Moore on the 10-day injured list retroactive to August 29, 2022. Right oblique strain.",664238.0,Dylan Moore,/api/v1/people/664238,136,Seattle Mariners,/api/v1/teams/136,,,
649618,2022-08-30,2022-08-30,,CU,Recalled,Seattle Mariners recalled 3B Abraham Toro from Tacoma Rainiers.,647351.0,Abraham Toro,/api/v1/people/647351,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
663205,2022-09-01,2022-09-01,2022-09-01,SFA,Signed as Free Agent,Seattle Mariners signed free agent LHP Matthew Boyd.,571510.0,Matthew Boyd,/api/v1/people/571510,136,Seattle Mariners,/api/v1/teams/136,,,
650006,2022-09-01,2022-09-01,2022-09-01,SC,Status Change,Seattle Mariners activated LHP Matthew Boyd from the 60-day injured list.,571510.0,Matthew Boyd,/api/v1/people/571510,136,Seattle Mariners,/api/v1/teams/136,,,
650004,2022-09-01,2022-09-01,,CU,Recalled,Seattle Mariners recalled LF Taylor Trammell from Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
652737,2022-09-16,2022-09-16,2022-09-16,ASG,Assigned,Seattle Mariners sent 1B Dylan Moore on a rehab assignment to Tacoma Rainiers.,664238.0,Dylan Moore,/api/v1/people/664238,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
652922,2022-09-17,2022-09-17,2022-09-17,SC,Status Change,Seattle Mariners activated 1B Dylan Moore from the 10-day injured list.,664238.0,Dylan Moore,/api/v1/people/664238,136,Seattle Mariners,/api/v1/teams/136,,,
652923,2022-09-17,2022-09-17,2022-09-17,SC,Status Change,Seattle Mariners placed 3B Eugenio Suarez on the 10-day injured list. Right index finger fracture.,553993.0,Eugenio Suárez,/api/v1/people/553993,136,Seattle Mariners,/api/v1/teams/136,,,
653324,2022-09-21,2022-09-21,2022-09-21,CU,Recalled,"Seattle Mariners recalled OF Jarred Kelenic, , ,  and  from Tacoma Rainiers.",,,,136,Seattle Mariners,/api/v1/teams/136,,,
653326,2022-09-21,2022-09-21,2022-09-21,DES,Designated for Assignment,Seattle Mariners designated 3B Jake Lamb for assignment.,571875.0,Jake Lamb,/api/v1/people/571875,136,Seattle Mariners,/api/v1/teams/136,,,
653327,2022-09-21,2022-09-21,,SE,Selected,Seattle Mariners selected the contract of C Luis Torrens from Tacoma Rainiers.,620443.0,Luis Torrens,/api/v1/people/620443,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
653325,2022-09-21,2022-09-21,,OPT,Optioned,Seattle Mariners optioned LF Taylor Trammell to Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
653522,2022-09-23,2022-09-23,2022-09-23,SC,Status Change,Seattle Mariners placed OF Julio Rodriguez on the 10-day injured list. Lower back strain.,677594.0,Julio Rodríguez,/api/v1/people/677594,136,Seattle Mariners,/api/v1/teams/136,,,
653521,2022-09-23,2022-09-23,,CU,Recalled,Seattle Mariners recalled LF Taylor Trammell from Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
